keyword,lat,lng
doha c,25.1743959,51.574371
doha c,25.2751952,51.4887552
doha cl,25.2751952,51.4887552
doha cli,25.2751952,51.4887552
doha clin,25.2751949,51.4887549
doha clini,25.2751947,51.4887547
doha co,25.1743959,51.574371
doha coll,25.1743959,51.574371
doha colle,25.1743959,51.574371
doha college,25.1743989,51.5743643
doha college ,25.1743989,51.5743643
doha college ,25.1743974,51.5743688
doha college n,25.1743974,51.5743688
doha college ne,25.1743974,51.5743688
doha college new,25.1743974,51.5743688
doha college new ca,25.1743974,51.5743688
doha college new cam,25.1743974,51.5743688
doha college no,25.1744125,51.5743572
doha college no campus ,25.1744125,51.5743572
doha college you,25.1743989,51.5743643
doha college you can bus,25.1743989,51.5743643
doha college you can bus ,25.1743989,51.5743643
doha d,25.366967,51.425078
doha f,25.285607,51.503608
doha f,25.350337,51.528673
doha f,25.289018,51.516193
doha f,25.2380275,51.4996943
doha f,25.31927,51.526185
doha fe,25.285607,51.503608
doha fe,25.350337,51.528673
doha fe,25.289018,51.516193
doha fe,25.31927,51.526185
doha fes,25.285607,51.503608
doha fes,25.31927,51.526185
doha fest,25.285607,51.503608
doha fest,25.31927,51.526185
doha gard,25.2236837,51.5429635
doha garde,25.2405611,51.4755205
doha gol,25.3891467,51.5080643
doha golf,25.3891467,51.5080643
doha h,25.3890101,51.5080497
doha in,25.2539049,51.5631746
doha in,25.2936455,51.5012392
doha inter,25.2936519,51.501227
doha inter,25.2936493,51.5012047
doha interna,25.2936519,51.501227
doha interna,25.2936493,51.5012047
doha internat,25.2936493,51.5012047
doha internationa,25.2936528,51.5012058
doha international ,25.2539237,51.5631623
doha international ,25.2936528,51.5012058
doha international a,25.2936528,51.5012058
doha international air,25.2936527,51.5012137
doha international airport ,25.2936527,51.5012137
doha international airport ,25.2936177,51.5012611
doha international airport gate,25.2936469,51.501235
doha international airport gate ,25.2936469,51.501235
doha international airport gate 4,25.2936469,51.501235
doha m,25.2738841,51.4898962
doha mu,25.2738796,51.4898996
doha muni,25.2738841,51.4898962
doha po,25.208976,51.477212
doha por,25.209008,51.477252
doha port,25.209008,51.477252
doha port,25.276132,51.508405
donor i,25.335163,51.510133
donor is,25.335163,51.510133
donor ist,25.335163,51.510133
donor ista,25.335163,51.510133
donor istan,25.335163,51.510133
donor istanb,25.335163,51.510133
donor istanbu,25.335163,51.510133
door m,25.2478356,51.4706966
door m,25.2478788,51.4706658
door m,25.2478867,51.4706754
door ma,25.2478845,51.4706737
door mat,25.2478788,51.4706658
door met,25.2478777,51.4706717
door met,25.2478867,51.4706754
dr. wa,25.1809009,51.4289559
dr. wali,25.180901,51.4289451
dr. walid,25.180901,51.4289451
dr. walid ,25.180901,51.4289451
dragon m,25.151696,51.59478
dragon m,25.151652,51.594688
dragon ma,25.2825651,51.5019105
dragon ma,25.151696,51.59478
dragon mal,25.2825651,51.5019105
dragon mall,25.282393,51.5019215
dragon mall,25.151696,51.59478
dragon mall ,25.151652,51.594688
dragon mart,25.2825651,51.5019105
duail p,25.260581,51.453778
duail pl,25.260581,51.453778
duail pla,25.260581,51.453778
duail play,25.260581,51.453778
dubai ca,25.255336,51.562851
dubai car,25.255336,51.562851
dubai car ,25.255336,51.562851
dubai car s,25.255336,51.562851
dubai car sh,25.255336,51.562851
dubai car shi,25.255336,51.562851
dubai car shin,25.255336,51.562851
dubai car shini,25.255336,51.562851
dubai car shining ,25.255336,51.562851
duhail ma,25.359385,51.524294
duhail mar,25.359385,51.524294
duhail mat,25.359385,51.524294
duhail n,25.359385,51.524294
duhail nigh,25.359385,51.524294
dukhan a,25.209996,51.568082
dukhan ai,25.210179,51.568007
dukhan air,25.210179,51.568007
dukhan air ,25.211688,51.567314
dukhan air b,25.211876,51.56723
dukhan air ba,25.211876,51.56723
dukhan air bas,25.211876,51.56723
dukhan air bas,25.213973,51.56631
dukhan air base,25.212069,51.567142
dukhan ban,25.305541,51.514527
dukhan bank,25.305476,51.514548
dukhan bank ,25.305476,51.514548
dukhan bank su,25.305432,51.514563
dukhan bank suhai,25.305432,51.514563
dukhan bank suhaim,25.305432,51.514563
dukhan q,25.188051,51.375939
dukhan qn,25.188051,51.375939
dukhan qnb,25.188051,51.375939
dukhan qnb,25.187999,51.375941
ebacy o,25.2683848,51.5254411
ebacy o,25.2683391,51.5254263
ebacy of,25.2683848,51.5254411
ebacy of ,25.2683848,51.5254411
ebacy of p,25.2683848,51.5254411
ebacy of pa,25.2683848,51.5254411
ebacy of pak,25.2683848,51.5254411
ebacy of paki,25.2683848,51.5254411
ebacy ol,25.2684116,51.5254371
ebacy oll,25.2684116,51.5254371
edan west,25.434919,51.528152
education ci,25.308129,51.459652
education city,25.308129,51.459652
education city ,25.308179,51.459677
education city m,25.308179,51.459677
education city mos,25.308179,51.459677
education city mosque ,25.308179,51.459677
education city mosque la,25.308179,51.459677
education city mosque lad,25.308179,51.459677
education city mosque ladie,25.308179,51.459677
education city mosque ladies,25.308179,51.459677
education city moswu,25.308179,51.459677
el sa,25.381502,51.425271
el sam,25.381502,51.425271
el samr,25.381457,51.425492
el samri,25.381537,51.425805
el samriy,25.381552,51.425863
el samriya,25.381552,51.425863
el samriya ,25.381588,51.426
el samriya e,25.381588,51.426
el samriya es,25.381604,51.426064
el samriya esta,25.38182,51.426413
el samriya estate,25.38182,51.426413
eldora e,25.357078,51.47886
eldora end,25.357078,51.47886
elegant c,25.223351,51.486205
elegant co,25.223351,51.486205
elegant cou,25.223351,51.486205
elegant counter ,25.223351,51.486205
elegant v,25.223351,51.486205
elite s,25.316668,51.518208
elite sw,25.316668,51.518208
elite swi,25.316668,51.518208
elite swim,25.316668,51.518208
elite swim ,25.316668,51.518208
embassy Jordan,25.4284856,51.4899815
embassy of ,25.2872057,51.5400902
embassy of tan,25.2872006,51.5400931
embassy of tanzan,25.2872006,51.5400931
embassy of tanzania,25.2872006,51.5400931
english Gil,25.324627,51.437838
english g,25.324627,51.437838
english gu,25.324627,51.437838
english gul,25.324627,51.437838
esdan lu,25.1747017,51.5680167
esdan lulu,25.1747017,51.5680167
exdan we,25.434849,51.528116
exdan wes,25.434849,51.528116
exdan west,25.434849,51.528116
ezdan 0,25.2915882,51.5464894
ezdan 05,25.2915882,51.5464894
ezdan 1,25.3243664,51.466951
ezdan 1,25.321326,51.445194
ezdan 1,25.16095,51.517367
ezdan 10,25.321326,51.445194
ezdan 18,25.3243664,51.466951
ezdan 18,25.1633202,51.5175026
ezdan 18,25.16095,51.517367
ezdan 2,25.28824,51.546502
ezdan 2,25.289884,51.54647
ezdan 2,25.2293733,51.59382
ezdan 2,25.2293717,51.593835
ezdan 2,25.2293554,51.5938474
ezdan 2,25.288242,51.546524
ezdan 2,25.193126,51.600313
ezdan 2,25.2882,51.546449
ezdan 2,25.288245,51.546528
ezdan 20,25.193126,51.600313
ezdan 21,25.288245,51.546528
ezdan 22,25.2293882,51.59383
ezdan 23,25.2293554,51.5938474
ezdan 23,25.3494482,51.3751425
ezdan 23,25.2882,51.546449
ezdan 24,25.289884,51.54647
ezdan 24,25.2293733,51.59382
ezdan 24,25.1727821,51.544246
ezdan 25,25.1867957,51.5762639
ezdan 25,25.2293717,51.593835
ezdan 26,25.288242,51.546524
ezdan 26,25.1501057,51.5633008
ezdan 26,25.1535109,51.5635519
ezdan 3,25.288171,51.546489
ezdan 3,25.2293862,51.5938336
ezdan 3,25.2293951,51.5938184
ezdan 3,25.288217,51.546521
ezdan 3,25.288248,51.546522
ezdan 3,25.159053,51.546503
ezdan 3,25.195032,51.601487
ezdan 3,25.194096,51.602158
ezdan 30,25.1705117,51.5471083
ezdan 30 ,25.1705117,51.5471083
ezdan 31,25.19503,51.60154
ezdan 31,25.194096,51.602158
ezdan 312,25.19503,51.60154
ezdan 312,25.194096,51.602158
ezdan 312 ,25.194876,51.60195
ezdan 32,25.288248,51.546522
ezdan 33,25.288217,51.546521
ezdan 35,25.288171,51.546489
ezdan 37,25.1579238,51.5225728
ezdan 38,25.159053,51.546503
ezdan 38 ,25.159053,51.546503
ezdan 4,25.2529154,51.4309228
ezdan 4,25.216344,51.437126
ezdan 4,25.1106747,51.5609183
ezdan 4 ,25.2529154,51.4309228
ezdan 5,25.288248,51.546549
ezdan 5,25.288097,51.546349
ezdan 5,25.288208,51.546472
ezdan 5,25.1106591,51.560892
ezdan 54,25.288208,51.546472
ezdan 55,25.288097,51.546349
ezdan 55,25.3561989,51.2776927
ezdan 58,25.288248,51.546549
ezdan 6,25.2447907,51.557338
ezdan 6,25.1535109,51.5635519
ezdan 8,25.28824,51.546502
ezdan 8,25.1579372,51.5225899
ezdan 8,25.1579136,51.5225718
ezdan 9,25.356956,51.517256
ezdan b,25.3170187,51.3970438
ezdan ba,25.3170187,51.3970438
ezdan h,25.3027801,51.4900528
ezdan ho,25.2581918,51.4981724
ezdan hol,25.3027801,51.4900528
ezdan hot,25.3027801,51.4900528
ezdan hotel,25.2583144,51.4982242
ezdan hotel ,25.2583144,51.4982242
ezdan hotel wes,25.2583144,51.4982242
ezdan hotel westbay,25.2582976,51.4982323
ezdan liaise,25.193717,51.601602
ezdan m,25.2438204,51.5242395
ezdan ma,25.2431767,51.5242012
ezdan ma,25.196817,51.500218
ezdan mall,25.2431767,51.5242012
ezdan mall,25.172797,51.538351
ezdan mall,25.196878,51.500231
ezdan o,25.276095,51.489808
ezdan o,25.1745777,51.5659439
ezdan o,25.229385,51.5938717
ezdan o,25.159325,51.556995
ezdan o,25.194096,51.602158
ezdan o,25.24635,51.564066
ezdan oa,25.276095,51.489808
ezdan oa,25.24635,51.564066
ezdan oas,25.229385,51.5938717
ezdan oas,25.2062457,51.5547298
ezdan oasi,25.229385,51.5938717
ezdan oasi,25.24635,51.564066
ezdan oasis,25.276095,51.489808
ezdan oasis,25.304331,51.475526
ezdan oasis,25.24635,51.564066
ezdan oasis ,25.276095,51.489808
ezdan oasis ,25.229385,51.5938717
ezdan oasis ,25.2268188,51.5526966
ezdan oasis ,25.2268968,51.5525329
ezdan oasis ,25.2062457,51.5547298
ezdan oasis ,25.2358298,51.5548549
ezdan oasis ,25.24635,51.564066
ezdan oasis A,25.2358334,51.5548528
ezdan oasis A7,25.2358334,51.5548528
ezdan oasis A72,25.2358334,51.5548528
ezdan oasis b,25.229385,51.5938717
ezdan oasis b1,25.229385,51.5938717
ezdan oasis b1,25.2293623,51.5938542
ezdan oasis b144,25.229385,51.5938717
ezdan oasis b144,25.2293712,51.593856
ezdan oasis b144,25.2293767,51.5938545
ezdan oasis b155,25.2293623,51.5938542
ezdan oasis bl,25.229385,51.5938717
ezdan oasis bld,25.229385,51.5938717
ezdan oasis bldg,25.229385,51.5938717
ezdan oasis bldg1,25.229385,51.5938717
ezdan oasis bldg14,25.229385,51.5938717
ezdan oasis bldg144,25.229385,51.5938717
ezdan oasis l,25.276095,51.489808
ezdan oasis l,25.24635,51.564066
ezdan oasis le,25.276095,51.489808
ezdan oasis lea,25.276095,51.489808
ezdan oasis leas,25.276095,51.489808
ezdan oasis leasi,25.276095,51.489808
ezdan oasis leasin,25.276095,51.489808
ezdan oasis leasing,25.276095,51.489808
ezdan oasis leasing ,25.276095,51.489808
ezdan oasis leasing o,25.276095,51.489808
ezdan oasis leasing off,25.276095,51.489808
ezdan oasis lu,25.24635,51.564066
ezdan oi,25.172761,51.5918708
ezdan oi,25.1727663,51.591873
ezdan oi,25.194014,51.602103
ezdan oilai,25.172761,51.5918708
ezdan oilaisi,25.172761,51.5918708
ezdan oilaisis,25.1727663,51.591873
ezdan oill,25.1727663,51.591873
ezdan ois,25.193961,51.602057
ezdan oisi,25.1727736,51.5918785
ezdan oisi,25.193961,51.602057
ezdan oisis,25.1727736,51.5918785
ezdan oisis,25.193929,51.602013
ezdan oss,25.1746025,51.5659312
ezdan ossi,25.1746025,51.5659312
ezdan ossis,25.1746025,51.5659312
ezdan p,25.3170329,51.3970427
ezdan pa,25.3170344,51.3970491
ezdan t,25.2671134,51.5194462
ezdan to,25.2671134,51.5194462
ezdan tower,25.2671134,51.5194462
ezdan tower ,25.2671165,51.5194513
ezdan tower c,25.2671165,51.5194513
ezdan tower c3,25.2671167,51.5194517
ezdan v,25.2910741,51.5478749
ezdan vi,25.2906511,51.5484933
ezdan vill,25.2906511,51.5484933
ezdan villa,25.2901326,51.5490792
ezdan villag,25.2901326,51.5490792
ezdan village,25.2901326,51.5490792
ezdan village ,25.2901326,51.5490792
ezdan village 5,25.2901326,51.5490792
ezdan we,25.434969,51.528005
ezdan west,25.434919,51.528152
ezdan west ,25.434919,51.528152
ezdan west b,25.434919,51.528152
ezdan west be,25.434919,51.528152
ezdqn 2,25.268118,51.522669
ezdqn 27,25.268118,51.522669
f45 t,25.373788,51.524032
f45 the ,25.373752,51.523077
f45 the pea,25.373752,51.523077
f45 the pearl,25.373752,51.523077
f45 tr,25.373788,51.524032
f45 training the ,25.373788,51.524032
f45 training the pe,25.373517,51.524767
f45 training the pearl,25.373517,51.524767
faha mesaimeer,25.269008,51.53186
fahad b,25.205327,51.526862
fahad bin Kassim,25.204864,51.526937
fahad bin ja,25.205247,51.526878
fahad bin jass,25.205167,51.52689
fahad bin jassi,25.205167,51.52689
fahad bin jassim,25.205167,51.52689
fahad m,25.268799,51.53179
fahad me,25.268799,51.53179
fahad mes,25.268799,51.53179
fahad mesa,25.268787,51.531693
fahad mesai,25.268787,51.531693
fahad mesaim,25.268787,51.531693
fahad mesaimee,25.268787,51.531693
fahad mesaimeer,25.268787,51.531693
fahas mesaimeer,25.269008,51.53186
fahes  wa,24.9542906,51.5320464
fahes A,25.203575,51.550212
fahes Al,25.203575,51.550212
fahes Al ,25.203575,51.550212
fahes Al W,25.203521,51.550222
fahes Al Wu,25.203521,51.550222
fahes Al Wuk,25.203521,51.550222
fahes Al Wuka,25.203521,51.550222
fahes Al Wukai,25.203521,51.550222
fahes Al Wukair,25.203521,51.550222
fahes Al Wukir,25.203534,51.550289
fahes vAl Wukir,25.203573,51.550205
fahes veAl Wukir,25.203573,51.550205
fahes vehAl Wukir,25.203573,51.550205
fahes vehiAl Wukir,25.203573,51.550205
fahes vehicle Al Wukir,25.203573,51.550205
fahes vehicle iAl Wukir,25.203573,51.550205
fahes vehicle inAl Wukir,25.203573,51.550205
fahes vehicle inspection Al Wukir,25.203573,51.550205
fahes vehicle inspection Al Wukir,25.20362,51.550209
fahes wa,24.9542827,51.5320338
fahes wa,24.9542906,51.5320464
fahes wak,24.9542827,51.5320338
fahis d,25.352499,51.433104
fahis da,25.352547,51.433281
fahis dah,25.352597,51.433452
fahis f,25.352397,51.432719
fair f,25.373208,51.541827
fair fl,25.373208,51.541827
fair fla,25.373208,51.541827
fair flay,25.373208,51.541827
family dent,25.365363,51.545936
family f,25.268311,51.449189
family f,25.298148,51.443606
family f,25.298409,51.440967
family ffo,25.268291,51.449176
family foo,25.268311,51.449189
family foo,25.298103,51.443376
family foo,25.298436,51.440699
family food,25.268311,51.449189
family food,25.298136,51.443217
family food,25.277984,51.507842
family food ,25.268311,51.449189
family food ,25.298136,51.443217
family food c,25.298171,51.44301
family foov,25.3698324,51.5375884
fanatics Al,25.286102,51.544028
fanatics Al ,25.286102,51.544028
fanatics a,25.286102,51.544028
fanatics al,25.286102,51.544028
fancy d,25.299398,51.497334
fancy de,25.299398,51.497334
fancy dec,25.299398,51.497334
fancy deco,25.299398,51.497334
fancy decor,25.299398,51.497334
farsa r,25.244782,51.473984
farsa re,25.244782,51.473984
farsa re,25.248514,51.472307
farsa reas,25.248514,51.472307
farsa reasta,25.248514,51.472307
farsa reastau,25.248514,51.472307
farsa reastaurant,25.248514,51.472307
farsa reastaurant ,25.248514,51.472307
farsa reastaurant sal,25.248514,51.472307
farsa reastaurant salw,25.248514,51.472307
farsa reastaurant salwa,25.248514,51.472307
farsa res,25.244782,51.473984
farsa rest,25.244782,51.473984
farsa rest,25.324412,51.438081
farsa rest,25.324422,51.438065
farsa resta,25.246718,51.473596
farsa resta,25.324412,51.438081
farsa restaur,25.324412,51.438081
farsa restaurant,25.324412,51.438081
farsa restaurant ,25.246992,51.47339
farsa restaurant ,25.324412,51.438081
farsa restaurant ,25.324422,51.438065
farsa restaurant s,25.324412,51.438081
farsa restaurant s,25.324422,51.438065
farsa restaurant sal,25.324412,51.438081
farsa restaurant salw,25.324412,51.438081
farsa restaurant salwa,25.324412,51.438081
farsa restaurant salwa,25.324422,51.438065
fdta t,25.1902649,51.463859
fdta to,25.1902649,51.463859
fdta tow,25.1902628,51.4638584
fdta tower,25.1902628,51.4638584
febuary street,25.2646264,51.5183793
fedtival city,25.3009803,51.4831932
fereej Abdul,25.218725,51.496332
fereej a,25.218725,51.496332
fereej ab,25.218725,51.496332
fereej abd,25.218725,51.496332
fereej abdu,25.218725,51.496332
fereej abdul,25.218725,51.496332
fereej b,25.3376452,51.5039433
fereej bi,25.3376452,51.5039433
fereej bin,25.3376452,51.5039433
fereej bin ,25.3376595,51.5039327
financial s,25.2963,51.474585
financial sq,25.2963,51.474585
financial squ,25.2963,51.474585
financial squa,25.2963,51.474585
fit well ,25.31429,51.517645
fitness ti,25.252758,51.533128
fitness time,25.252758,51.533128
fitness time ,25.252563,51.533189
fitness time ,25.252252,51.533285
fitness time i,25.252252,51.533285
fitness time ib,25.252252,51.533285
fitness time ibn,25.252252,51.533285
fitness time ibn s,25.252252,51.533285
fitness time ibn seena,25.252252,51.533285
fitness time m,25.252515,51.533207
fitness time mu,25.252515,51.533207
fitness time mum,25.252515,51.533207
fitness time mumta,25.252452,51.533227
fitness time mumtaz,25.252452,51.533227
fitness time mumtaza,25.252452,51.533227
fmm a,25.2605283,51.524065
fmm acc,25.2605283,51.524065
fmm acco,25.2605283,51.524065
fmm accom,25.2605283,51.524065
food c,25.259791,51.443057
food co,25.259791,51.443057
food cou,25.259791,51.443057
food cour,25.259793,51.443346
food court,25.259793,51.443346
food court ,25.259773,51.443109
food court v,25.259773,51.443109
food court vi,25.259773,51.443109
food court vill,25.259773,51.443109
food court villa,25.259773,51.443109
food court villag,25.259773,51.443109
food court villago,25.259773,51.443109
ford s,25.247102,51.468734
ford se,25.247102,51.468734
ford ser,25.247102,51.468734
ford serv,25.247449,51.469274
ford servi,25.247449,51.469274
ford servic,25.247449,51.469274
ford service ,25.247563,51.469455
fort f,25.257667,51.50245
fort fi,25.257667,51.50245
fort fit,25.257667,51.50245
fort fitn,25.257667,51.50245
fort fitness,25.257667,51.50245
fort gy,25.257667,51.50245
fort gym,25.257667,51.50245
four s,26.21703,50.478374
four se,-33.66706,18.995105
four se,26.21703,50.478374
four sea,26.21703,50.478374
four seas,26.217031,50.478432
four seaso,26.217031,50.478432
four season,-33.66706,18.995105
four season,26.217031,50.478432
four season ,26.217031,50.478432
four season Manama,26.216962,50.478709
four season hea,-33.66706,18.995105
four season head  ,-33.66706,18.995105
four season head  s,-33.66706,18.995105
four season head  st,-33.66706,18.995105
four season head  str,-33.66706,18.995105
four season head  stre,-33.66706,18.995105
four season head  stree,-33.66706,18.995105
four season head  street,-33.66706,18.995105
four season head  street ,-33.66706,18.995105
four season head  street 2,-33.66706,18.995105
four season head  street 28,-33.66706,18.995105
four season head  street 282,-33.66706,18.995105
four season head qu,-33.66706,18.995105
four season head quate,-33.66706,18.995105
four season head quater,-33.66706,18.995105
four season m,26.217006,50.478578
four season ma,26.216987,50.478631
four season man,26.216987,50.478631
four season mana,26.216987,50.478631
four season manam,26.216987,50.478631
four season manama,26.216962,50.478709
fox h,25.756699,51.420257
fox hi,25.756765,51.420206
fox hill,25.756765,51.420206
fox hill ,25.756765,51.420206
fox hill c,25.756818,51.420162
fox hill cr,25.756888,51.420122
fox hill cre,25.757121,51.419963
fox hill cres,25.757167,51.419931
fox hill cresc,25.75721,51.419897
fox hill cresce,25.75721,51.419897
fox hill crescen,25.75721,51.419897
fox hill crescent,25.75721,51.419897
fox hill crescent ,25.75721,51.419897
fox hill crescent ,25.757401,51.419878
frame c,25.414741,51.439439
frame c,25.424217,51.441986
frame c,25.419717,51.445226
frame ca,25.424217,51.441986
frame ca,25.419717,51.445226
frame caf,25.424217,51.441986
frame caf,25.424263,51.441978
frame caf,25.419386,51.445425
frame caf,25.418443,51.446041
frame cafe,25.424217,51.441986
frame cafe,25.419064,51.445632
frame co,25.414893,51.439517
frame coff,25.414893,51.439517
frame coffee,25.414893,51.439517
frame s,25.339236,51.436013
frame s,25.370225,51.440452
frame sp,25.339236,51.436013
frame sp,25.370225,51.440452
frame spe,25.339236,51.436013
frame spe,25.370225,51.440452
frame spec,25.370225,51.440452
frame speci,25.339236,51.436013
frame special,25.339236,51.436013
frame special,25.370225,51.440452
frame specialit,25.339236,51.436013
frame speciality,25.339236,51.436013
frame speciality ,25.339236,51.436013
frame speciality co,25.339236,51.436013
frame speciality coff,25.339236,51.436013
frame speciality coffe,25.339236,51.436013
frame speciality coffee,25.339236,51.436013
frame specialt,25.370225,51.440452
frame specialty ,25.370225,51.440452
frame specialty co,25.370225,51.440452
free p,25.2857,51.526461
free pa,25.2857,51.526461
free par,25.2857,51.526461
free parki,25.2857,51.526461
free parkin,25.28575,51.526452
free parking,25.28575,51.526452
free z,25.2892812,51.5481173
free zon,25.2892813,51.548117
free zone,25.2892813,51.548117
free zone ,25.2892813,51.548117
free zone d,25.2892813,51.548117
free zone dh,25.2892813,51.548117
freej b,25.3797457,51.4714921
freej bi,25.3797457,51.4714921
freej bin,25.3797457,51.4714921
freej bin ,25.3797457,51.4714921
freej bin o,25.3797457,51.4714921
freej bin om,25.3797457,51.4714921
freej bin omr,25.3797457,51.4714921
freej bin omra,25.3797457,51.4714921
freej bin omran,25.3797457,51.4714921
frteal B,25.263957,51.508569
frteal Bar,25.263957,51.508569
frteal Barz,25.2639544,51.5085686
frteal Barzaan,25.2639544,51.5085686
frteal Barzaan ,25.2639544,51.5085686
frteal Barzaan kit,25.2639535,51.5085681
frteal Barzaan kitchen ,25.2639535,51.5085681
furjan 2,25.3360161,51.3821828
furjan 28,25.3360161,51.3821828
fusion be,25.319056,51.523164
fusion bea,25.319056,51.523164
galleria novo,25.2855125,51.5159263
garage street 27,25.220234,51.519278
garage street 27,25.220499,51.518435
gate ma,25.2563936,51.485273
gate mall,25.2563936,51.4852726
gayasi gr,25.252644,51.475546
gayasi gro,25.252644,51.475546
gayasi groc,25.252644,51.475546
gayasi groce,25.252644,51.475546
gayasi grocer,25.252644,51.475546
gayasi grocery,25.252644,51.475546
gharafa b,25.346515,51.475503
gharafa ba,25.346515,51.475503
gharafa bak,25.346515,51.475503
gharafa bake,25.346515,51.475503
gharafa baker,25.346515,51.475503
gharafa bakery,25.346515,51.475503
gharafa s,25.2522258,51.5225847
gharafa soo,25.2522258,51.5225847
gharafa sooq,25.2522237,51.5225804
gharrafah stat,25.336616,51.459514
gharrafah stati,25.336616,51.459514
gharrafah statio,25.336616,51.459514
glass Bru,25.330098,51.472634
glass b,25.608579,51.4045659
glass b,25.330098,51.472634
glass br,25.6079058,51.4047417
glass br,25.330098,51.472634
glass bri,25.330098,51.472634
global a,25.279881,51.5311
global ac,25.279881,51.5311
global aca,25.279881,51.5311
gold s,25.4240163,51.3887482
gold so,25.4240194,51.3887477
golf c,25.100344,51.49148
golf c,25.100092,51.491299
golf cl,25.099735,51.491039
golf clu,25.099735,51.491039
golf club,25.099646,51.490976
golf club,25.093823,51.495224
golf club ,25.094588,51.492427
golf club l,25.094588,51.492427
golf club la,25.094555,51.492565
golf club lag,25.094453,51.492975
golf club lagoo,25.094453,51.492975
golf club lagoon,25.094418,51.493115
golf club lagoona,25.094418,51.493115
golf cu,25.100344,51.49148
golf g,25.2606213,51.4640871
golf g,25.335912,51.451269
golf g,25.335802,51.451386
golf g,25.335761,51.451442
golf ga,25.335912,51.451269
golf ga,25.335802,51.451386
golf ga,25.335761,51.451442
golf gar,25.335802,51.451386
golf gard,25.335846,51.451409
golf garde,25.2606135,51.4640905
golf garden,25.335912,51.451269
golf garden,25.335802,51.451386
golf garden,25.335846,51.451409
golf garden ,25.2606135,51.4640905
golf garden 2 ,25.3679072,51.5257819
golf garden 2 ,25.3679095,51.5257195
government co,25.213817,51.526846
government com,25.213817,51.526846
government comp,25.213817,51.526846
government compl,25.213817,51.526846
government comple,25.213817,51.526846
government complex,25.213817,51.526846
government complex ,25.213817,51.526846
government complex wak,25.213817,51.526846
government complex wakr,25.213817,51.526846
government complex wakra,25.213817,51.526846
government se,25.213817,51.526846
government ser,25.213817,51.526846
government serv,25.213817,51.526846
government servi,25.213817,51.526846
government servic,25.213817,51.526846
government service,25.213817,51.526846
government services ,25.21382,51.526896
government services co,25.21382,51.526896
government services com,25.21382,51.526896
government services comp,25.21382,51.526896
government services compl,25.21382,51.526896
government tr,25.3578449,51.4478439
government tra,25.3577569,51.4476576
government trai,25.3578838,51.447811
government training ,25.3578846,51.4478104
government training ,25.357757,51.4476575
government training i,25.357757,51.4476573
government training in,25.357757,51.4476572
government training ins,25.357875,51.4478071
government training insi,25.3577571,51.4476571
government training insit,25.3577571,51.4476571
government training inst,25.357875,51.4478071
grand h,25.332442,51.471267
grand ha,25.332442,51.471267
grand hamed,25.346841,51.413382
grand hamed ,25.346841,51.413382
grand hamed q,25.346841,51.413382
grand hamed qnb,25.346841,51.413382
grand mall,25.1889217,51.6027667
grand mall ,25.1889217,51.6027667
grand mall ind,25.1889217,51.6027667
grand mall indu,25.1889217,51.6027667
grand mall indus,25.1889217,51.6027667
grand mall industriya,25.1889217,51.6027667
grand mall industriyal ,25.1889217,51.6027667
grand p,25.1703386,51.5368949
grand pala,25.1703386,51.5368949
grand palace,25.1703386,51.5368949
grand r,25.279814,51.485603
grand re,25.279814,51.485603
great h,25.324627,51.437838
great hy,25.324627,51.437838
great hyp,25.324627,51.437838
great hyper,25.324627,51.437838
great hyper ,25.324627,51.437838
great hypert,25.324627,51.437838
green mo,25.1813362,51.4296233
green mol ,25.1813413,51.4296265
green mol sa,25.1813413,51.4296265
green mol san,25.1813413,51.4296265
green mol sane,25.181339,51.4296266
green mol saneita,25.181339,51.4296266
green mol sita,25.1813592,51.4296336
green mool ,25.1812954,51.4296376
green mool sa,25.1812954,51.4296376
green v,25.2453312,51.4430137
green vill,25.2426711,51.4680177
green village ,25.2426711,51.4680177
green village ,25.2453312,51.4430137
grill time,25.1111263,51.5572085
grill time ,25.1111175,51.5572082
grill time ca,25.1111175,51.5572082
grill time cafe,25.1111226,51.5572047
grill time cafeter,25.1111226,51.5572047
grill time cafeteria ,25.1111226,51.5572047
grill time cafeteria ,25.1111327,51.5571957
grocery n,25.242014,51.499161
grocery ne,25.242014,51.499161
grocery near me,25.242014,51.499161
gulf b,25.2819142,51.5501058
gulf b,25.2819145,51.5500908
gulf br,25.2819142,51.5501058
gulf br,25.2819147,51.5500911
gulf bro,25.2819142,51.5501058
gulf bro,25.2819136,51.5501063
gulf en,25.291821,51.5098
gulf eng,25.291821,51.5098
gulf engl,25.291821,51.5098
gulf englis,25.291821,51.5098
gulf english,25.291821,51.5098
gulf g,25.335912,51.451269
gulf ga,25.335912,51.451269
gulf gar,25.335912,51.451269
gulf garden,25.335912,51.451269
gulf garden ,25.335912,51.451269
gulf garden co,25.335912,51.451269
gulf garden com,25.335912,51.451269
gulf garden comp,25.335912,51.451269
gulf garden compo,25.335912,51.451269
gulf garden compound ,25.335912,51.451269
gulf m,25.2431904,51.4598913
gulf m,0.0,0.0
gulf ma,25.3340091,51.4685373
gulf ma,0.0,0.0
gulf mal,25.950231,51.340872
gulf mall,25.2431904,51.4598913
gulf mall,25.949936,51.340887
gulf mall,25.335739,51.467298
gulf mall,25.3340091,51.4685373
gulf mall,0.0,0.0
gym al,25.144757,51.562202
gym al ,25.144757,51.562202
gym al w,25.144757,51.562202
